"Dataset_ID","slice","TJJA","tree_uni","tree_tip","tree_uni_scatter5","tree_tip_scatter5","tree_uni_scatter10","tree_tip_scatter10","tree_uni_scatter15","tree_tip_scatter15","Longitude","Latitude"
3892,9200,17.0666675567627,61.6722511581982,80.7786755342767,55.6914357969644,88.2717663678074,71.6377853981263,55.6646291638204,76.1699235017943,56.3734496449369,6.994444,48.01333
3892,9300,18.6833343505859,60.9046174942332,80.7786755342767,62.064383543178,98.5475369124737,61.226767223536,72.2087275028273,70.0429796876635,91.9330892823014,6.994444,48.01333
3892,5300,16.8833332061768,67.817816275908,80.7786755342767,54.4491760836095,84.0571209709641,66.042590043952,88.4165628370776,82.5710757577968,84.0420306655114,6.994444,48.01333
3892,2600,15.1166667938232,70.6252480191786,80.7786755342767,78.1840683107929,87.7122820398766,65.6088043912172,76.4183308973854,79.9921500717738,100,6.994444,48.01333
3892,8300,17.3666667938232,64.134609469227,80.7786755342767,61.5036934707838,74.7057353025726,55.7753641163106,70.4009601241238,78.2579748389349,98.2491507325599,6.994444,48.01333
3892,9800,17.9333343505859,64.5418223303338,80.7787338648327,69.024283453983,71.02755900735,78.7503860554915,68.1400945267211,52.023008400828,84.6727003613744,6.994444,48.01333
3892,4100,15.3166666030884,70.3997171928886,80.7786755342767,59.7095823531163,78.1569873969304,67.9825503610665,92.4811451886408,99.5000499480237,77.9671304957996,6.994444,48.01333
3892,6000,16.9166660308838,66.8850508378906,80.7786755342767,57.665265254533,95.4729748826741,66.304785641808,94.9803011721016,59.4348249343315,89.8525223615289,6.994444,48.01333
3892,6300,16.5666656494141,66.8610360639867,80.7786755342767,67.724522438855,69.3554483654894,82.672000631653,66.2968660604018,72.1460514586621,58.8744719636347,6.994444,48.01333
3892,6500,16.8166656494141,66.9685046075644,80.7786755342767,70.0141261828064,82.2643537654514,82.0211473494751,84.9930412727739,81.2312656033903,89.8745281041304,6.994444,48.01333
3892,1700,14.783332824707,70.3731033472174,80.7786755342767,65.6116456832969,78.8155846509434,58.681590683262,97.9339179935005,74.4118314807625,73.5110292753266,6.994444,48.01333
3892,1500,14.3666667938232,70.3522503698653,80.7786755342767,65.1793131694914,89.0305463939745,76.7800869668572,81.2232426660568,64.4515596115897,98.8276092948849,6.994444,48.01333
3892,9000,16.5833320617676,63.8997654260363,80.7786755342767,56.7985786649179,81.0699844310847,51.9825811931741,78.4393999943018,51.3087614404677,81.155236332866,6.994444,48.01333
3892,10600,16.466667175293,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,3400,15.2166662216187,70.55217178912,80.7786755342767,75.2127493332839,80.0664019576016,72.1737665810435,76.4444545441671,72.8413496909674,75.1949827620613,6.994444,48.01333
3892,2300,14.8000001907349,70.6115595652391,80.7786755342767,71.8040583975925,85.5990550324577,51.9269129701185,86.2320782927028,53.7183175903358,76.9294939374338,6.994444,48.01333
3892,8000,17.3166656494141,63.7801651236058,80.7786755342767,74.0876338919499,83.4550044402798,57.8837310608603,75.3812256755646,63.9680971367633,62.764897012754,6.994444,48.01333
3892,9700,16.9833335876465,63.3935334300878,80.7786755342767,61.564994949783,77.1382479953726,76.7766360928135,99.7132367683257,47.5683566122337,100,6.994444,48.01333
3892,2500,15.1166667938232,70.6418202855622,80.7786755342767,80.575939024555,85.0876340718218,71.0066728827884,92.5604216394797,80.1617389608686,76.9303041702139,6.994444,48.01333
3892,8400,17.1333332061768,64.1656900807032,80.7786755342767,62.8354282280839,75.7194000069159,63.8148993407576,87.0415009125265,75.0413310426947,73.7822351892028,6.994444,48.01333
3892,8500,17.5499992370605,64.31113508674,80.7786755342767,59.7672231885474,82.8974972787829,71.7946671623092,65.1297294700619,79.1812827019104,93.151336005725,6.994444,48.01333
3892,8600,17,64.6014212400991,80.7786755342767,59.1869701712383,90.6169532566617,67.6679511655979,80.5508034919647,81.4741361479736,99.5325450232027,6.994444,48.01333
3892,8700,17.3999996185303,64.9121457080949,80.7786755342767,63.2713135996591,75.8520670654299,59.069044096431,94.5627002239555,84.896482920671,86.1472425875302,6.994444,48.01333
3892,8800,16.8500003814697,65.0088406558998,80.7786755342767,64.1062252566838,82.3477314621915,72.1236362257374,67.0949749236493,82.7132509462483,94.2606939722774,6.994444,48.01333
3892,3100,15.1833333969116,70.4965965505066,80.7786755342767,69.8119190674383,85.8767839435185,71.6712985718194,93.9722922181778,48.6343535051043,79.6364150957866,6.994444,48.01333
3892,4700,16.2000007629395,69.5410293795141,80.7786755342767,66.2202380921286,82.2208536252764,88.5778699963391,81.1888260589783,100,59.9847702832893,6.994444,48.01333
3892,3200,15.4499998092651,70.5110241820481,80.7786755342767,71.4874406477221,85.1335026890861,79.0307665456017,93.6051147989384,51.7150135102208,61.3540715018834,6.994444,48.01333
3892,4800,15.9499998092651,69.3790831100119,80.7786755342767,69.535727893151,90.338307484643,71.2704881523828,83.7648169580672,60.6304588318596,95.0256564103606,6.994444,48.01333
3892,5100,15.9333333969116,68.4749632487908,80.7786755342767,72.1944869656242,81.0819413713401,72.8269984305336,68.4522171509808,66.424952365412,100,6.994444,48.01333
3892,9400,18.4833335876465,60.7419548182259,80.7786755342767,60.3327229715859,73.9518643380653,81.0682566309108,77.271362385445,47.1953032389428,57.1316980966123,6.994444,48.01333
3892,5600,16.3333320617676,67.5136938796804,80.7786755342767,68.7251894402331,87.8188169132848,63.4350241577794,71.2542816595511,71.8084221236724,91.3214754171354,6.994444,48.01333
3892,3800,15.25,70.5511586149474,80.7786755342767,63.409815755263,84.3215759962422,60.4303291742821,100,82.1403918980174,61.2582073019216,6.994444,48.01333
3892,3900,15.3166666030884,70.5238360867761,80.7786755342767,71.3866465281293,76.9674545518016,76.3777166200344,73.6119014194394,78.6679965503695,58.849691601805,6.994444,48.01333
3892,100,14.5999994277954,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,11000,16.8500003814697,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,4300,15.4499998092651,70.1388206318998,80.7786755342767,67.2533333710765,83.1267080505844,65.1815663956864,59.7756798039181,100,79.0813228626074,6.994444,48.01333
3892,10100,16.8000011444092,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,4600,15.7166662216187,69.6753254714907,80.7786755342767,62.9589383375615,81.2086509822278,66.6487766231601,82.7822787557503,79.7572318570106,67.1800699606876,6.994444,48.01333
3892,1100,14.6333332061768,70.5170180989512,80.7786755342767,79.0227170463734,82.5551391082373,61.845819532815,79.7925553061322,76.6893999464827,86.8608653734338,6.994444,48.01333
3892,4500,15.7333326339722,69.8141654419208,80.7786755342767,65.3401731133085,89.1905417285199,77.6870305960958,90.9053047588506,76.4134673659909,72.8531711249108,6.994444,48.01333
3892,10300,16.2166652679443,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10500,16.3500003814697,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10700,17.4166660308838,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,5500,16.2499980926514,67.559311775828,80.7786755342767,67.3286202045607,82.1214747736851,73.6064160472529,68.9167823239064,88.8535620285737,82.9607361176712,6.994444,48.01333
3892,7600,17.3333339691162,63.4217982612142,80.7786755342767,59.2989725158078,81.710802872888,54.8278718769176,79.3825392583173,90.7264597150047,65.2087647818436,6.994444,48.01333
3892,5800,15.9833326339722,67.2903336796553,80.7786755342767,63.2780154540009,87.9992688570706,65.0248769255794,88.3977167135755,51.0964845778755,78.1062147712309,6.994444,48.01333
3892,6700,16.6999988555908,66.4831880432088,80.7786755342767,64.7466658881977,91.0324530614203,65.1151350759622,77.3587476976896,46.1248625399515,83.2746107118816,6.994444,48.01333
3892,10400,16.3833332061768,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,7900,17.2166652679443,63.5335299413897,80.7786755342767,57.5390766323302,81.4906384127734,68.0301990348839,87.2581397651957,63.7769239022409,64.5717599314054,6.994444,48.01333
3892,1400,14.4000005722046,70.3784738584776,80.7786755342767,74.3131476752867,78.406265110641,69.3620843846374,88.0714785705087,56.4113655017143,69.4718292425997,6.994444,48.01333
3892,8100,17.0500011444092,63.9920951080063,80.7786755342767,59.770697790354,86.0842718850359,59.4485192006753,83.4159966341382,61.6178354742918,83.0039610606621,6.994444,48.01333
3892,2800,15.1666669845581,70.5496840527015,80.7786755342767,72.0353676812929,87.420249864123,79.2442458722346,100,83.3306319673284,80.9262479171803,6.994444,48.01333
3892,700,14.466667175293,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10900,16.1833343505859,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,2700,15,70.590667837158,80.7786755342767,67.2925249579618,85.8734643233658,80.7107922123491,72.5621000191443,78.135831397074,92.7821769416534,6.994444,48.01333
3892,9500,17.5499992370605,61.2285701369174,80.7786755342767,66.3484149387609,85.6230555398826,72.5656517630508,83.6103884535269,49.9893144137395,75.2123250587707,6.994444,48.01333
3892,2000,14.6500005722046,70.4924752786687,80.7786755342767,62.9393873114854,84.2929946255579,74.4922603937353,81.5472235053227,71.9561620308433,83.2376366145189,6.994444,48.01333
3892,9100,17.3833332061768,62.7912174814022,80.7786755342767,59.5624919985847,79.7446204665772,73.2192854649375,57.1462081269589,82.0611196282844,100,6.994444,48.01333
3892,2100,14.4833335876465,70.5347564955694,80.7786755342767,73.8783064294411,80.5066945734817,64.1765692741846,79.4617054941206,86.3141666002235,69.1009112078416,6.994444,48.01333
3892,9900,16.7333335876465,65.4982420364365,80.7938660209855,65.3880448502272,76.9318121406454,55.099609094157,100,28.1449964963387,96.5116666632874,6.994444,48.01333
3892,10200,17.0833320617676,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3946,1500,10.6000003814697,49.8351446110325,25.2433361044615,46.8116925134139,23.8344286474789,58.6453342933434,33.8811085805996,48.081066370521,17.9019863299567,7.843056,46.25917
3946,2700,11.0833339691162,53.1068599073932,25.2433361044615,49.7819760674096,26.3908757031091,58.827272564594,21.4269205836109,45.080599510826,28.8951653078244,7.843056,46.25917
3946,5700,12.4333333969116,60.522384412805,25.2433361044615,58.4403925754686,24.7845691725866,61.9291222024662,18.8051761407928,80.6073274638337,29.7111197860028,7.843056,46.25917
3946,2600,11.1833333969116,52.6632616372981,25.2433361044615,54.0024165934801,21.366572849374,62.2035875036019,15.3512356955727,64.762880260102,11.1084328652145,7.843056,46.25917
3946,3800,11.4166669845581,54.0473418748009,25.2433361044615,46.4779010371964,23.803314424582,38.7919373851724,15.9276665462055,44.6180165448795,0,7.843056,46.25917
3946,5500,12.0666675567627,60.1235784721188,25.2433361044615,50.0135655169307,35.3015505666629,37.078085197052,11.8881543883977,46.0101952887455,22.1478526394076,7.843056,46.25917
3946,2400,11.1166667938232,51.6660499095414,25.2433361044615,43.9097446016021,21.746307251765,55.8661931462465,28.4228249201533,22.8743158541841,47.1249735772882,7.843056,46.25917
3946,10400,12.3833341598511,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,4500,11.6666660308838,57.4348885739924,25.2433361044615,56.1344710867133,26.0785630783382,68.4905868639089,21.1595230993733,45.8584054979095,37.0298660301421,7.843056,46.25917
3946,4800,11.9666662216187,58.3214314960987,25.2433361044615,59.1219812842316,29.178001718636,66.3292254514795,27.5080382032866,39.9020387349531,22.2784851200572,7.843056,46.25917
3946,10300,12.25,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,2200,10.9833326339722,50.8858749491971,25.2433361044615,50.9065195746695,21.7278480458707,54.0604431229161,28.5312535127758,63.0754887703342,3.21818038964805,7.843056,46.25917
3946,1200,10.9666662216187,50.1918882666748,25.2433361044615,38.0382753562424,23.1037829854041,45.9232284474706,26.2343471778713,71.9546915561436,33.7513104194817,7.843056,46.25917
3946,9200,12.9666662216187,65.9671915004662,25.2433361044615,72.7810916644258,22.0269619414624,62.202392934113,12.6474454021598,38.9632982232196,0,7.843056,46.25917
3946,9400,13.4499998092651,66.3353043159145,25.2433361044615,68.4701954982866,18.2868510687683,55.9792176762479,31.0994154896421,96.4806689950065,33.7413381759782,7.843056,46.25917
3946,3000,11.4166669845581,53.8072085953334,25.2433361044615,60.7140603352397,27.2008988616423,53.918146475209,32.2592779251885,61.7943239931494,21.4316916928404,7.843056,46.25917
3946,4200,11.5166664123535,55.6540539996215,25.2433361044615,60.4278605909833,23.5655920258733,69.7132292956719,28.0123232459592,70.6625677500677,26.039668994163,7.843056,46.25917
3946,1400,10.6666669845581,49.8304030121985,25.2433361044615,48.9025271829852,25.1665406936283,38.8693593099427,34.0342448480114,30.2813720377483,42.5796104042741,7.843056,46.25917
3946,11000,12.5,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,5400,12.2666664123535,59.8735881394426,25.2433361044615,72.1299731767815,39.0552902010293,59.4764473631525,25.5154669090211,54.5137596808157,13.6268828657394,7.843056,46.25917
3946,6600,12.466667175293,62.2425866951016,25.2433361044615,60.85240798051,29.8256676042372,56.4005999096005,29.9240433522304,52.6472727489184,33.7198698760133,7.843056,46.25917
3946,9000,12.7333335876465,64.7923062257994,25.2433361044615,66.0106197214537,20.2103980114668,63.944214739837,27.8960480087144,74.2174055079075,9.5847712400249,7.843056,46.25917
3946,7600,12.9499998092651,64.8588690253698,25.2433361044615,62.8418504055909,25.8583362372142,61.0023212644412,41.1815487804564,49.7102574196475,0,7.843056,46.25917
3946,4700,12.1666669845581,58.154096610362,25.2433361044615,64.2264113409943,20.5258102223452,40.1516131131258,41.5514088886569,63.9790040859189,46.6071566127006,7.843056,46.25917
3946,7700,12.8000001907349,64.9145334964116,25.2433361044615,64.638923593017,18.6319205352776,76.139709741449,28.6129088465021,68.1219232402253,24.5775727571379,7.843056,46.25917
3946,10200,12.9166669845581,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,100,10.8499994277954,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,7900,12.9166669845581,64.5930417620823,25.2433361044615,64.516006518231,25.8803155703323,69.7906598861382,20.5206891084932,74.8983129860454,39.2498116575086,7.843056,46.25917
3946,6000,12.5166673660278,61.2619477423525,25.2433361044615,52.3280951213804,24.1671202485713,67.2548506147437,27.0838798004981,84.0599164714413,29.647584461568,7.843056,46.25917
3946,10700,13.0666666030884,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
